"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-02","9.62",,"0.00",,,"69","75","63","  240","  230","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-03","9.40",,"0.00",,,"66","71","62","  260","  260","21.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-04","7.16",,"0.00",,,"65","72","62","  260","  260","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-05","7.83",,"0.00",,,"65","70","63","  260","  270","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-06","6.71",,"0.00",,,"65","70","63","  270","  230","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-07","6.93",,"0.00",,,"66","72","64","  270","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-08","8.28",,"0.00",,,"67","71","65","  270","  280","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-09","10.07",,"0.00",,,"67","73","63","  280","  280","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-10","10.07",,"0.00",,,"67","71","62","  250","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-11","8.05",,"0.00",,,"67","73","62","  260","  240","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-12","8.50",,"0.00",,,"68","74","64","  260","  270","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-13","9.17",,"0.00",,,"70","75","65","  270","  270","23.0","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-14","6.04",,"0.00",,,"68","75","64","  260","  250","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-15","7.83",,"0.00",,,"69","75","64","  270","  230","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-16","8.28",,"0.00",,,"69","74","64","  250","  260","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-17","8.50",,"0.00",,,"67","73","64","  260","  240","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-18","4.47",,"0.32",,,"69","85","64","  220",,"15.0",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-19","8.05",,"0.03",,,"76","86","72","  210","   20","16.1","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-20","7.61",,"0.00",,,"77","84","69","  270","  220","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-21","8.50",,"0.00",,,"71","77","68","  270","  270","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-22","10.07",,"0.00",,,"71","77","67","  250","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-23","7.61",,"0.00",,,"71","77","68","  270","  280","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-24","8.05",,"0.00",,,"71","77","67","  270","  240","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-25","7.16",,"0.00",,,"72","79","68","  260","  270","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-26","8.50",,"0.00",,,"72","76","67","  280","  290","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-27","7.83",,"0.00",,,"71","76","67","  280","  250","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-28","7.61",,"0.00",,,"70","76","66","  270","  260","16.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-29","8.50",,"0.00",,,"69","74","65","  270","  240","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-30","8.72",,"0.00",,,"70","77","67","  260","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-07-31","8.28",,"0.00",,,"71","76","67","  270","  250","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-01","7.61",,"0.00",,,"70","75","67","  260","  260","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-02","6.49",,"0.00",,,"71","77","68","  270","  260","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-03","7.38",,"0.00",,,"71","77","67","  260","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-04","8.50",,"0.00",,,"72","80","66","  270","  260","25.1","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-05","7.16",,"0.00",,,"73","80","66","  280","  280","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-06","6.93",,"0.00",,,"71","76","67","  260","  260","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-07","8.95",,"0.00",,,"70","77","66","  260","  280","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-08","8.50",,"0.00",,,"69","74","65","  270","  260","18.1","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-09","8.05",,"0.00",,,"68","73","64","  240","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-10","9.40",,"0.00",,,"68","74","65","  270","  270","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-11","7.83",,"0.00",,,"68","75","64","  260","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-12","6.93",,"0.00",,,"69","77","64","  280","  270","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-13","6.93",,"0.00",,,"74","81","68","  240","  230","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-14","7.16",,"0.00",,,"74","81","69","  270","  250","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-15","6.93",,"0.00",,,"75","81","69","  260","  250","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-16","6.71",,"0.00",,,"74","82","68","  270","  270","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-17","6.26",,"0.00",,,"74","82","68","  280","  290","17.0","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-18","8.28",,"0.00",,,"72","77","67","  260","  260","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-19","7.61",,"0.00",,,"69","75","66","  270","  270","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-20","8.28",,"0.00",,,"70","77","67","  270","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-21","7.61",,"0.00",,,"69","75","67","  270","  250","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-22","8.05",,"0.00",,,"70","75","67","  270","  260","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-23","6.93",,"0.00",,,"69","74","66","  260","  270","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-24","6.04",,"0.00",,,"69","74","64","  260","  340","15.0","31.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-25","5.59",,"0.00",,,"71","83","68","  270","  150","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-26","5.59",,"0.00",,,"74","81","69","  270","  270","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-27","6.04",,"0.00",,,"75","83","71","  280","  220","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-28","6.71",,"0.00",,,"78","86","72","  270","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-29","8.72",,"0.00",,,"77","84","70","  260","  260","23.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-30","7.16",,"0.00",,,"76","82","70","  240",,"14.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-08-31","6.71",,"0.00",,,"73","81","68","  260","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-01","8.28",,"0.00",,,"72","78","68","  260","  250","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-02","7.61",,"0.00",,,"71","74","67","  260","  250","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-03","6.26",,"0.00",,,"69","75","67","  260","  250","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-04","7.61",,"0.00",,,"70","75","67","  270","  240","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-05","7.61",,"0.00",,,"70","78","64","  280","  280","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-06","5.82",,"0.00",,,"71","78","65","  260","  260","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-07","6.71",,"0.00",,,"74","83","69","  280","  270","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-08","6.93",,"0.00",,,"77","85","71","  260","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-09","6.26",,"0.01",,,"80","92","75","  280","  150","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-10","6.93",,"0.00",,,"82","91","75","  260","  270","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-11","5.59",,"0.00",,,"80","86","74","  260","  260","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-12","6.04",,"0.00",,,"79","88","75","  260","  240","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-13","7.61",,"0.00",,,"77","83","71","  260","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-14","6.04",,"0.00",,,"74","81","70","  280","  280","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-15","9.84",,"1.80",,,"73","77","68","  260","  250","21.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-16","6.04",,"0.00",,,"71","74","67","  280","  270","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-17","6.71",,"0.00",,,"71","77","65","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-18","6.04",,"0.00",,,"72","80","65","  260","  260","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-19","5.37",,"0.00",,,"74","82","68","  250","  260","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-20","7.61",,"0.00",,,"78","89","72","  270","  300","18.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-21","6.71",,"0.00",,,"78","84","71","  160","  160","18.1","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-22","6.49",,"0.00",,,"73","78","70","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-23","6.49",,"0.00",,,"73","78","69","  270","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-24","5.37",,"0.00",,,"74","81","69","  260","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-25","5.82",,"0.00",,,"75","84","70","  260","  260","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-26","5.82",,"0.00",,,"75","82","70","  270","  260","13.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-27","5.59",,"0.00",,,"73","80","68","  270","  280","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-28","6.49",,"0.00",,,"74","81","68","  270","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-29","5.37",,"0.00",,,"72","80","65","  240","  240","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-09-30","4.70",,"0.00",,,"73","82","67","  270","  260","13.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-01","9.40",,"0.00",,,"74","81","67","  270","  240","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-02","7.61",,"0.00",,,"73","81","66","  260","  220","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-03","6.93",,"0.00",,,"72","79","65","  260","  220","16.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-04","9.17",,"0.08",,,"69","71","63","  210","  210","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-05","7.38",,"0.00",,,"67","75","62","  260","  210","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-06","6.71",,"0.00",,,"69","75","63","  240","  240","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-07","5.82",,"0.00",,,"71","77","64","  260","  270","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-08","4.92",,"0.00",,,"72","82","67","  260","  240","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-09","5.37",,"0.00",,,"78","92","68","  270",,"16.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-10","6.04",,"0.00",,,"84","99","74","  260","  280","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-11","6.49",,"0.00",,,"83","94","74","  260","  280","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-12","4.92",,"0.00",,,"80","91","73","  270","  290","12.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-13","8.28",,"0.00",,,"82","87","73","  270","  280","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-14","7.38",,"0.00",,,"75","82","72","  270","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-15","9.17",,"0.00",,,"73","79","71","  270","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-16","8.28",,"0.00",,,"72","74","70","  260","  280","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-17","8.28",,"0.00",,,"73","78","70","  270","  290","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-18","8.28",,"0.02",,,"72","76","68","  260","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-19","6.26",,"0.00",,,"70","75","65","  260","  230","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-20","6.71",,"0.00",,,"70","77","64","  250","  220","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-21","7.16",,"0.00",,,"71","79","63","  260","  270","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-22","6.04",,"0.00",,,"70","76","63","  250","  240","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-23","5.82",,"0.00",,,"69","74","64","  260","  270","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-24","6.04",,"0.00",,,"73","89","64","  280","  290","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-25","3.80",,"0.00",,,"74","84","67","  260","  270","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-26","4.92",,"0.00",,,"71","81","63","  250","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-27","4.25",,"0.00",,,"70","81","61","  270","  270","16.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-28","6.04",,"0.00",,,"71","76","67","  250","  230","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-29","13.42",,"0.00",,,"74","84","70","   10","   30","25.1","35.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-30","6.93",,"0.00",,,"75","84","69","  320","  320","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-10-31","4.92",,"0.00",,,"73","85","60","  260","  270","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-01","4.03",,"0.00",,,"69","80","60","  270","  260","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-02","11.41",,"0.03",,,"67","71","58","  270","  270","33.1","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-03","7.61",,"0.00",,,"61","68","54","  310","  300","23.0","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-04","8.28",,"0.00",,,"59","67","50","  270","  280","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-05","7.16",,"0.00",,,"61","72","51","  260","  280","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-06","3.80",,"0.00",,,"63","73","53","  250","  220","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-07","5.59",,"0.00",,,"66","80","54","  270","  320","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-08","5.37",,"0.00",,,"65","74","54","  240","  260","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-09","13.42",,"0.01",,,"62","68","55","  270","  280","30.0","36.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-10","11.41",,"0.00",,,"61","67","54","  270","  270","30.0","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-11","4.92",,"0.00",,,"60","70","48","  260","  260","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-12","4.70",,"0.00",,,"62","75","49","  270","  270","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-13","5.59",,"0.00",,,"64","78","53","  270","  290","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-14","4.92",,"0.00",,,"64","75","51","  240","  230","12.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-15","13.42",,"0.00",,,"61","67","51","  270","  270","29.1","35.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-16","17.00",,"0.00",,,"58","64","52","  330","  320","31.1","38.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-17","5.37",,"0.00",,,"58","71","47","  250","  250","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-18","4.03",,"0.00",,,"60","70","49","  290","  300","10.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-19","3.58",,"0.00",,,"64","82","53","  260","  270","15.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-20","3.80",,"0.00",,,"66","81","55","  270","  280","12.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-21","4.92",,"0.00",,,"71","89","59","  260",,"12.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-22","6.04",,"0.00",,,"74","86","60","   20","  350","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-23","5.82",,"0.00",,,"69","77","56","  250","  230","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-24","6.71",,"0.02",,,"62","66","55","  270","  290","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-25","14.54",,"0.00",,,"59","62","52","  270","  260","25.9","31.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-26","4.92",,"0.00",,,"56","64","48","  240","  230","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-27","6.26",,"0.00",,,"56","65","49","  270","  280","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-28","4.25",,"0.00",,,"56","66","46","  250",,"12.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-29","6.93",,"0.00",,,"59","68","50","  270","   20","15.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-11-30","5.14",,"0.00",,,"57","66","45","  270","  280","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-01","6.04",,"0.00",,,"58","71","47","  270","  290","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-02","5.14",,"0.00",,,"62","79","50","  280","  280","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-03","5.37",,"0.00",,,"66","74","57","  260","  290","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-04","4.70",,"0.00",,,"59","65","51","  300","   90","10.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-05","5.82",,"0.00",,,"61","74","50","  280","  290","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-06","5.14",,"0.00",,,"65","76","56","  260",,"12.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2015-12-07","4.70",,"0.00",,,"65","77","54","  270","  280","15.0","19.9"
